index,destination,coverage,type,destination_code,origin,origin_code,gender,year,migrants,M49,migrants_millions,name,alpha-2,alpha-3,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code,alpha-3_dest,gdp_per_capita_dest,total_population_dest
14676,Bulgaria,,B,100,Anguilla,660,male,2015,19,660,0.000018999999999999998,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BGR,7268.654454738727,6984225.0
17226,Latvia,,B,428,Anguilla,660,female,2015,,660,,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LVA,13321.975314061565,1977527.0
22889,United States Virgin Islands,30,B,850,Anguilla,660,male,2015,503,660,0.000503,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VIR,34007.35294117647,107712.0
22158,Dominican Republic,,B R,214,Anguilla,660,male,2015,21,660,0.000021,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,6800.953093954736,10434829.0
25049,Ecuador,,B R,218,Anguilla,660,male,2015,20,660,0.000019999999999999998,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ECU,5976.159680565097,16266225.0
22158,Dominican Republic,,B R,214,Anguilla,660,female,2015,12,660,0.000012,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,6800.953093954736,10434829.0
18594,Greece,,B,300,Anguilla,660,male,2015,5,660,4.9999999999999996e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,17980.72982381374,10820883.0
21405,Antigua and Barbuda,,B R,28,Anguilla,660,female,2015,20,660,0.000019999999999999998,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,16077.634076940634,89409.0
22764,Sint Maarten (Dutch part),28,B R,534,Anguilla,660,female,2015,174,660,0.000174,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,37839.62838151634,37471.0
21952,Curaçao,23,B R,531,Anguilla,660,female,2015,31,660,0.000031,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,19361.8130008678,157980.0
22647,Saint Lucia,,B R,662,Anguilla,660,male,2015,3,660,3e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,10334.986082391815,174905.0
21952,Curaçao,23,B R,531,Anguilla,660,male,2015,11,660,0.000011,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,19361.8130008678,157980.0
21405,Antigua and Barbuda,,B R,28,Anguilla,660,male,2015,19,660,0.000018999999999999998,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,16077.634076940634,89409.0
22029,Dominica,,B,212,Anguilla,660,male,2015,14,660,0.000014,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,8282.598747021415,70410.0
14676,Bulgaria,,B,100,Anguilla,660,female,2020,8,660,8e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BGR,10769.947569941432,6550696.0
22647,Saint Lucia,,B R,662,Anguilla,660,female,2020,,660,,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,8411.07474936367,178250.0
21405,Antigua and Barbuda,,B R,28,Anguilla,660,male,2020,20,660,0.000019999999999999998,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,15369.60822504014,91846.0
18594,Greece,,B,300,Anguilla,660,female,2020,3,660,3e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,17886.733165236048,10698599.0
21405,Antigua and Barbuda,,B R,28,Anguilla,660,female,2020,19,660,0.000018999999999999998,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,15369.60822504014,91846.0
21952,Curaçao,23,B R,531,Anguilla,660,female,2020,34,660,0.000034,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,16356.09332545412,154947.0
22029,Dominica,,B,212,Anguilla,660,male,2020,14,660,0.000014,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,7827.748426804263,67573.0
22158,Dominican Republic,,B R,214,Anguilla,660,female,2020,13,660,0.000013,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,7135.222732558986,11008300.0
25049,Ecuador,,B R,218,Anguilla,660,male,2020,4,660,4e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ECU,5463.645153485981,17546065.0
22158,Dominican Republic,,B R,214,Anguilla,660,male,2020,21,660,0.000021,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,7135.222732558986,11008300.0
21952,Curaçao,23,B R,531,Anguilla,660,male,2020,13,660,0.000013,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,16356.09332545412,154947.0
25049,Ecuador,,B R,218,Anguilla,660,female,2020,4,660,4e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ECU,5463.645153485981,17546065.0
18594,Greece,,B,300,Anguilla,660,male,2020,5,660,4.9999999999999996e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,17886.733165236048,10698599.0
22889,United States Virgin Islands,30,B,850,Anguilla,660,male,2020,503,660,0.000503,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VIR,39787.37416502023,106290.0
22889,United States Virgin Islands,30,B,850,Anguilla,660,female,2020,468,660,0.000468,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VIR,39787.37416502023,106290.0
22764,Sint Maarten (Dutch part),28,B R,534,Anguilla,660,male,2020,220,660,0.00021999999999999998,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,30150.89983804768,41008.0
17226,Latvia,,B,428,Anguilla,660,male,2020,,660,,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LVA,17564.232154935427,1900449.0
14676,Bulgaria,,B,100,Anguilla,660,male,2020,22,660,0.000022,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BGR,10769.947569941432,6550696.0
22764,Sint Maarten (Dutch part),28,B R,534,Anguilla,660,female,2020,183,660,0.000183,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,30150.89983804768,41008.0
22029,Dominica,,B,212,Anguilla,660,female,2020,4,660,4e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,7827.748426804263,67573.0
17226,Latvia,,B,428,Anguilla,660,female,2020,,660,,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LVA,17564.232154935427,1900449.0
22647,Saint Lucia,,B R,662,Anguilla,660,male,2020,3,660,3e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,8411.07474936367,178250.0
22889,United States Virgin Islands,30,B,850,Anguilla,660,female,2024,468,660,0.000468,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VIR,,104377.0
17226,Latvia,,B,428,Anguilla,660,female,2024,,660,,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LVA,23367.598678896065,1862441.0
21405,Antigua and Barbuda,,B R,28,Anguilla,660,female,2024,20,660,0.000019999999999999998,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,23725.7903725506,93772.0
22158,Dominican Republic,,B R,214,Anguilla,660,male,2024,23,660,0.000023,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,10875.661844309196,11427557.0
22889,United States Virgin Islands,30,B,850,Anguilla,660,male,2024,503,660,0.000503,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VIR,,104377.0
22647,Saint Lucia,,B R,662,Anguilla,660,female,2024,,660,,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,14181.630335159798,179744.0
18594,Greece,,B,300,Anguilla,660,female,2024,3,660,3e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,24752.106840168104,10388805.0
22029,Dominica,,B,212,Anguilla,660,male,2024,14,660,0.000014,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,10405.278777758196,66205.0
22764,Sint Maarten (Dutch part),28,B R,534,Anguilla,660,male,2024,230,660,0.00022999999999999998,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,40027.91759921131,43350.0
25049,Ecuador,,B R,218,Anguilla,660,male,2024,4,660,4e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ECU,6874.705739765999,18135478.0
22764,Sint Maarten (Dutch part),28,B R,534,Anguilla,660,female,2024,191,660,0.00019099999999999998,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,40027.91759921131,43350.0
21952,Curaçao,23,B R,531,Anguilla,660,male,2024,18,660,0.000018,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,155900.0
14676,Bulgaria,,B,100,Anguilla,660,female,2024,11,660,0.000011,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BGR,17412.4115085691,6444366.0
25049,Ecuador,,B R,218,Anguilla,660,female,2024,5,660,4.9999999999999996e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ECU,6874.705739765999,18135478.0
22158,Dominican Republic,,B R,214,Anguilla,660,female,2024,14,660,0.000014,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,10875.661844309196,11427557.0
14676,Bulgaria,,B,100,Anguilla,660,male,2024,30,660,0.000029999999999999997,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BGR,17412.4115085691,6444366.0
22647,Saint Lucia,,B R,662,Anguilla,660,male,2024,3,660,3e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,14181.630335159798,179744.0
21405,Antigua and Barbuda,,B R,28,Anguilla,660,male,2024,20,660,0.000019999999999999998,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,23725.7903725506,93772.0
17226,Latvia,,B,428,Anguilla,660,male,2024,,660,,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LVA,23367.598678896065,1862441.0
22029,Dominica,,B,212,Anguilla,660,female,2024,4,660,4e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,10405.278777758196,66205.0
18594,Greece,,B,300,Anguilla,660,male,2024,5,660,4.9999999999999996e-6,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,24752.106840168104,10388805.0
21952,Curaçao,23,B R,531,Anguilla,660,female,2024,48,660,0.000048,Anguilla,AI,AIA,660,ISO 3166-2:AI,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,155900.0
22159,Dominican Republic,,B R,214,Antigua and Barbuda,28,male,1990,134,28,0.000134,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,989.1639412076594,7151166.0
18595,Greece,,B,300,Antigua and Barbuda,28,male,1990,6,28,6e-6,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,9466.662385021744,10196792.0
17227,Latvia,,B,428,Antigua and Barbuda,28,female,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LVA,,2663151.0
26856,Australia,,B R,36,Antigua and Barbuda,28,female,1990,8,28,8e-6,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,AUS,18249.301453816865,17065128.0
22765,Sint Maarten (Dutch part),28,B R,534,Antigua and Barbuda,28,female,1990,256,28,0.000256,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,,28061.0
22223,Grenada,,B,308,Antigua and Barbuda,28,female,1990,11,28,0.000011,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRD,2782.1839687361858,99957.0
21653,Barbados,,B R,52,Antigua and Barbuda,28,male,1990,73,28,0.000073,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BRB,7781.405733061252,258582.0
21581,Bahamas,,B R,44,Antigua and Barbuda,28,male,1990,7,28,7e-6,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BHS,11473.300838935294,275945.0
16683,Finland,,B,246,Antigua and Barbuda,28,female,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,FIN,28366.204276070952,4986431.0
9565,Guinea,,C B R,324,Antigua and Barbuda,28,female,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GIN,604.304422702532,6434374.0
24850,Chile,,B R,152,Antigua and Barbuda,28,male,1990,7,28,7e-6,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CHL,2487.76829657299,13437176.0
21953,Curaçao,23,B R,531,Antigua and Barbuda,28,male,1990,14,28,0.000014,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,145400.0
17650,Norway,,B,578,Antigua and Barbuda,28,male,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,NOR,28242.98140282198,4241473.0
22765,Sint Maarten (Dutch part),28,B R,534,Antigua and Barbuda,28,male,1990,211,28,0.00021099999999999998,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,,28061.0
22460,Montserrat,26,B,500,Antigua and Barbuda,28,male,1990,82,28,0.000082,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MSR,,
14677,Bulgaria,,B,100,Antigua and Barbuda,28,female,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BGR,2366.5298212861385,8718289.0
16384,Estonia,,B,233,Antigua and Barbuda,28,female,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,EST,,1569174.0
8752,Namibia,,B R,516,Antigua and Barbuda,28,male,1990,275,28,0.00027499999999999996,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,NAM,2037.4758935977816,1369303.0
22710,Saint Vincent and the Grenadines,,B R,670,Antigua and Barbuda,28,male,1990,28,28,0.000028,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VCT,2149.7394435898354,111812.0
22030,Dominica,,B,212,Antigua and Barbuda,28,male,1990,97,28,0.000097,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,2892.981596645405,69627.0
22710,Saint Vincent and the Grenadines,,B R,670,Antigua and Barbuda,28,female,1990,23,28,0.000023,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VCT,2149.7394435898354,111812.0
25183,Guyana,,B R,328,Antigua and Barbuda,28,male,1990,2,28,2e-6,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUY,528.8510953429941,749894.0
21711,British Virgin Islands,21,B R,92,Antigua and Barbuda,28,female,1990,210,28,0.00020999999999999998,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VGB,,15704.0
20646,Luxembourg,,B,442,Antigua and Barbuda,28,male,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LUX,33465.47820791899,381850.0
22371,Jamaica,,B R,388,Antigua and Barbuda,28,female,1990,61,28,0.000061,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,JAM,1929.5989190585683,2379877.0
14677,Bulgaria,,B,100,Antigua and Barbuda,28,male,1990,1,28,1e-6,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BGR,2366.5298212861385,8718289.0
22890,United States Virgin Islands,30,B,850,Antigua and Barbuda,28,female,1990,2422,28,0.0024219999999999997,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VIR,,103963.0
21953,Curaçao,23,B R,531,Antigua and Barbuda,28,female,1990,42,28,0.000042,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,145400.0
16384,Estonia,,B,233,Antigua and Barbuda,28,male,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,EST,,1569174.0
15004,Hungary,,B,348,Antigua and Barbuda,28,female,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,HUN,3323.5396723763274,10373988.0
20646,Luxembourg,,B,442,Antigua and Barbuda,28,female,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LUX,33465.47820791899,381850.0
21653,Barbados,,B R,52,Antigua and Barbuda,28,female,1990,153,28,0.000153,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BRB,7781.405733061252,258582.0
16918,Iceland,,B,352,Antigua and Barbuda,28,female,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ISL,25384.915022630248,254826.0
22571,Saint Kitts and Nevis,,B R,659,Antigua and Barbuda,28,male,1990,81,28,0.00008099999999999999,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,KNA,5373.448240484251,40432.0
16148,Denmark,11,B R,208,Antigua and Barbuda,28,female,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DNK,26885.699418819087,5140939.0
22159,Dominican Republic,,B R,214,Antigua and Barbuda,28,female,1990,132,28,0.00013199999999999998,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,989.1639412076594,7151166.0
16918,Iceland,,B,352,Antigua and Barbuda,28,male,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ISL,25384.915022630248,254826.0
8752,Namibia,,B R,516,Antigua and Barbuda,28,female,1990,418,28,0.00041799999999999997,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,NAM,2037.4758935977816,1369303.0
23831,Nicaragua,,B R,558,Antigua and Barbuda,28,male,1990,18,28,0.000018,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,NIC,242.50839060082217,4162559.0
24850,Chile,,B R,152,Antigua and Barbuda,28,female,1990,6,28,6e-6,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CHL,2487.76829657299,13437176.0
18595,Greece,,B,300,Antigua and Barbuda,28,female,1990,6,28,6e-6,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,9466.662385021744,10196792.0
22223,Grenada,,B,308,Antigua and Barbuda,28,male,1990,11,28,0.000011,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRD,2782.1839687361858,99957.0
22371,Jamaica,,B R,388,Antigua and Barbuda,28,male,1990,59,28,0.000059,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,JAM,1929.5989190585683,2379877.0
22648,Saint Lucia,,B R,662,Antigua and Barbuda,28,female,1990,24,28,0.000024,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,4204.571618631115,137857.0
21711,British Virgin Islands,21,B R,92,Antigua and Barbuda,28,male,1990,178,28,0.000178,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VGB,,15704.0
9565,Guinea,,C B R,324,Antigua and Barbuda,28,male,1990,,28,,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GIN,604.304422702532,6434374.0
22460,Montserrat,26,B,500,Antigua and Barbuda,28,female,1990,90,28,0.00008999999999999999,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MSR,,
21581,Bahamas,,B R,44,Antigua and Barbuda,28,female,1990,6,28,6e-6,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BHS,11473.300838935294,275945.0
26856,Australia,,B R,36,Antigua and Barbuda,28,male,1990,4,28,4e-6,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,AUS,18249.301453816865,17065128.0
25183,Guyana,,B R,328,Antigua and Barbuda,28,female,1990,3,28,3e-6,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUY,528.8510953429941,749894.0
22030,Dominica,,B,212,Antigua and Barbuda,28,female,1990,87,28,0.000087,Antigua and Barbuda,AG,ATG,28,ISO 3166-2:AG,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,2892.981596645405,69627.0
